지역코드,법정동,단지명,전용면적,거래금액(만원),건축년도,계약일,층
48127,회원동,한효,124.39,"27,000",1994,2021-09-16,3
48127,합성동,롯데캐슬더퍼스트,84.9874,"50,200",2018,2021-09-25,8
48127,내서읍 상곡리,삼계서진,49.71,"6,400",1997,2021-09-30,10
48127,합성동,무학,49.56,"11,700",1987,2021-09-25,3
48127,양덕동,마산양덕동동아위드필하임,67.3711,"26,500",2017,2021-09-06,5
48127,봉암동,봉암서광,59.34,"8,000",2000,2021-09-16,18
48127,양덕동,우성,59.97,"20,000",1998,2021-09-30,6
48127,내서읍 삼계리,THE-푸른,49.62,"8,600",1998,2021-09-26,1
48127,양덕동,한일타운2,59.988,"20,000",1996,2021-09-28,6
48127,양덕동,한일타운2,84.958,"24,000",1996,2021-09-29,16
48127,양덕동,우성,74.9,"23,900",1998,2021-09-29,7
48127,양덕동,한일타운2,59.988,"18,800",1996,2021-09-07,21
48127,양덕동,신우빌리지,82.5207,"16,000",2003,2021-09-29,15
48127,내서읍 중리,현대,84.945,"10,300",1992,2021-09-27,7
48127,내서읍 삼계리,한우리,59.865,"9,200",2000,2021-09-13,1
48127,내서읍 삼계리,숲속마을(6단지),59.85,"15,000",2002,2021-09-23,7
48127,석전동,창원메트로시티석전,59.6947,"36,000",2019,2021-09-08,8
48127,양덕동,메트로시티,124.4478,"62,000",2009,2021-09-08,2
48127,내서읍 중리,동신2,59.87,"11,300",1996,2021-09-25,4
48127,내서읍 삼계리,숲속마을(507-1),84.45,"19,500",2001,2021-09-18,9
48127,내서읍 삼계리,THE-푸른,59.84,"11,000",1998,2021-09-20,6
48127,양덕동,메트로시티2단지,84.947,"64,000",2015,2021-09-17,6
48127,내서읍 상곡리,중리근로복지,41.85,"5,100",1993,2021-09-25,8
48127,양덕동,대림하이빌,84.9365,"24,500",2002,2021-09-10,20
48127,양덕동,메트로시티2단지,84.937,"63,000",2015,2021-09-23,13
48127,내서읍 중리,동신1,93.285,"14,700",1994,2021-09-29,11
48127,구암동,대진,52.03,"7,200",1979,2021-09-01,4
48127,양덕동,마산양덕동동아위드필하임,67.3711,"28,200",2017,2021-09-25,5
48127,양덕동,메트로시티2단지,101.961,"82,700",2015,2021-09-10,44
48127,양덕동,한일타운2,59.988,"18,200",1996,2021-09-07,5
48127,양덕동,한일타운2,59.988,"18,450",1996,2021-09-07,4
48127,양덕동,우성,59.97,"19,000",1998,2021-09-29,9
48127,내서읍 호계리,코오롱하늘채2차,84.998,"29,200",2005,2021-09-06,19
48127,합성동,롯데캐슬더퍼스트,84.9874,"55,900",2018,2021-09-08,16
48127,합성동,무학,49.56,"10,000",1987,2021-09-18,1
48127,내서읍 삼계리,대동이미지2단지,59.9573,"12,300",2003,2021-09-11,3
48127,내서읍 호계리,국제한마음,71.38,"10,300",1992,2021-09-25,13
48127,구암동,중앙하이츠,84.8109,"28,000",2006,2021-09-25,12
48127,양덕동,메트로시티2단지,84.975,"61,800",2015,2021-09-17,15
48127,내서읍 삼계리,대동이미지1단지,59.9573,"12,900",2003,2021-09-03,19
48127,양덕동,연화맨션,53.51,"11,700",1988,2021-09-17,1
48127,양덕동,메트로시티,84.8902,"55,000",2009,2021-09-10,21
48127,구암동,구암대동,84.99,"20,500",1998,2021-09-17,9
48127,양덕동,대림하이빌,74.6574,"21,000",2002,2021-09-24,3
48127,내서읍 중리,중리백로,59.97,"8,600",1995,2021-09-14,10
48127,양덕동,정우맨션,83.74,"12,500",1979,2021-09-18,5
48127,회원동,한효,84.89,"22,600",1994,2021-09-09,13
48127,회원동,회원주공,59.89,"10,300",2002,2021-09-24,1
48127,석전동,일우근주맨션,84.72,"14,250",1994,2021-09-13,15
48127,양덕동,메트로시티2단지,84.937,"62,800",2015,2021-09-04,12
48127,내서읍 호계리,코오롱하늘채2차,103.932,"28,100",2005,2021-09-25,1
48127,회원동,대양,41.59,"3,900",1981,2021-09-27,5
48127,봉암동,봉암서광,59.34,"10,200",2000,2021-09-09,1
48127,내서읍 호계리,코오롱하늘채1차아파트,59.946,"16,300",2001,2021-09-11,11
48127,내서읍 호계리,코오롱하늘채2차,74.188,"22,700",2005,2021-09-23,17
48127,석전동,경창가고파,80.71,"9,400",1992,2021-09-12,12
48127,회원동,한효,84.89,"21,200",1994,2021-09-08,18
48127,양덕동,한일3,84.9326,"23,700",2003,2021-09-23,1
48127,양덕동,메트로시티2단지,101.14,"74,500",2015,2021-09-08,7
48127,내서읍 삼계리,THE-푸른,59.84,"13,400",1998,2021-09-13,14
48127,내서읍 호계리,코오롱하늘채1차아파트,104.636,"23,500",2001,2021-09-06,18
48127,내서읍 원계리,대동다:숲,59.6458,"15,100",2006,2021-09-17,3
48127,내서읍 중리,중리백로,59.92,"8,800",1995,2021-09-23,7
48127,내서읍 호계리,코오롱하늘채2차,84.998,"26,100",2005,2021-09-18,6
48127,양덕동,한일타운2,59.988,"19,000",1996,2021-09-15,11
48127,양덕동,대림하이빌,84.9365,"25,400",2002,2021-09-08,11
48127,내서읍 호계리,코오롱하늘채1차아파트,59.946,"15,000",2001,2021-09-11,13
48127,내서읍 삼계리,THE-푸른,59.99,"14,800",1998,2021-09-17,6
48127,내서읍 중리,현대,74.295,"9,100",1992,2021-09-11,13
48127,구암동,경남(1336),52.4175,"7,200",1986,2021-09-12,4
48127,양덕동,마산양덕동동아위드필하임,67.3711,"27,150",2017,2021-09-06,16
48127,석전동,창원메트로시티석전,84.9409,"58,000",2019,2021-09-16,23
48127,양덕동,메트로시티2단지,84.937,"70,000",2015,2021-09-11,36
48127,내서읍 중리,동신2,84.99,"14,250",1996,2021-09-15,11
48127,양덕동,마산양덕동동아위드필하임,79.0133,"31,000",2017,2021-09-15,4
48127,구암동,경남(1335),48.015,"10,500",1985,2021-09-16,5
48127,내서읍 호계리,국제한마음,71.38,"9,500",1992,2021-09-15,7
48127,내서읍 중리,동신1,105.78,"18,100",1994,2021-09-10,2
48127,내서읍 삼계리,한우리,59.865,"10,900",2000,2021-09-11,6
48127,내서읍 원계리,한일유엔아이,84.4857,"18,700",2005,2021-09-04,2
48127,내서읍 삼계리,대동다:숲,84.97,"16,500",1999,2021-09-09,8
48127,양덕동,메트로시티,84.8902,"54,500",2009,2021-09-06,6
48127,양덕동,삼성버킹궁,84.809,"16,800",2002,2021-09-15,2
48127,양덕동,우성,74.9,"23,200",1998,2021-09-14,20
48127,석전동,신우주상복합,84.88,"17,400",2002,2021-09-15,18
48127,회원동,한효,84.89,"19,800",1994,2021-09-03,21
48127,양덕동,한일타운2,84.958,"26,900",1996,2021-09-14,14
48127,내서읍 삼계리,한우리,59.865,"11,005",2000,2021-09-01,11
48127,내서읍 중리,현대,84.945,"10,700",1992,2021-09-11,5
48127,양덕동,마산양덕동동아위드필하임,67.3711,"27,000",2017,2021-09-03,12
48127,양덕동,메트로시티,153.2932,"92,000",2009,2021-09-01,6
48127,내서읍 삼계리,대동이미지2단지,59.9841,"11,300",2003,2021-09-13,5
48127,내서읍 원계리,한일유엔아이,84.4857,"19,000",2005,2021-09-11,10
48127,내서읍 삼계리,숲속마을주공그린빌4단지,84.55,"16,900",2002,2021-09-10,1
48127,봉암동,봉암서광,59.34,"8,000",2000,2021-09-11,12
48127,양덕동,메트로시티,134.6541,"74,700",2009,2021-09-13,15
48127,구암동,삼우,37.49,"4,000",1979,2021-09-04,3
48127,내서읍 상곡리,중리근로복지,49.77,"6,500",1993,2021-09-07,6
48127,양덕동,서안타운,59.82,"12,000",1994,2021-09-09,6
48127,회원동,한효,84.89,"19,000",1994,2021-09-03,21
48127,내서읍 삼계리,화성아파트,124.647,"26,000",1998,2021-09-09,9
48127,내서읍 삼계리,THE-푸른,49.62,"8,700",1998,2021-09-03,2
48127,구암동,신우,59.1516,"14,000",2001,2021-09-05,8
48127,내서읍 원계리,대동다:숲,59.6458,"12,900",2006,2021-09-07,1
48127,구암동,한우,57.75,"11,900",1985,2021-09-07,4
48127,내서읍 호계리,코오롱하늘채2차,74.188,"24,000",2005,2021-09-06,10
48127,구암동,중앙하이츠,84.8109,"27,000",2006,2021-09-07,6
48127,내서읍 호계리,화인태양,58.59,"6,800",1991,2021-09-11,4
48127,양덕동,우성,84.72,"27,300",1998,2021-09-11,13
48127,내서읍 호계리,코오롱하늘채2차,84.99,"27,500",2005,2021-09-11,20
48127,합성동,백조,61.19,"10,000",1978,2021-09-11,1
48127,양덕동,한일타운2,84.958,"24,000",1996,2021-09-09,9
48127,내서읍 중리,시영장미,47.61,"7,200",1992,2021-09-06,2
48127,양덕동,메트로시티,124.4478,"65,000",2009,2021-09-04,3
48127,양덕동,한일3,84.9326,"26,500",2003,2021-09-02,17
48127,구암동,구암대동,59.925,"16,300",1998,2021-09-01,16
48127,양덕동,메트로시티2단지,84.937,"68,000",2015,2021-09-09,17
48127,양덕동,한일타운2,59.988,"18,400",1996,2021-09-09,14
48127,양덕동,메트로시티2단지,84.975,"64,000",2015,2021-09-02,47
48127,구암동,신우,48.5302,"9,300",2001,2021-09-01,8
48127,내서읍 삼계리,대동이미지1단지,72.5162,"14,550",2003,2021-09-09,11
48127,내서읍 삼계리,대동,70.8,"14,500",1998,2021-09-07,13
48127,구암동,크라운,55.32,"9,300",1984,2021-09-06,5
48127,내서읍 삼계리,THE-푸른,49.62,"9,300",1998,2021-09-09,15
48127,내서읍 삼계리,숲속마을(507-1),84.51,"18,500",2001,2021-09-06,1
48127,양덕동,신우빌리지,82.5207,"15,300",2003,2021-09-07,15
48127,회원동,회원주공,84.84,"18,500",2002,2021-09-03,15
48127,내서읍 상곡리,삼계서진,39.9,"5,000",1997,2021-09-07,3
48127,내서읍 삼계리,화성아파트,124.647,"25,300",1998,2021-09-07,5
48127,내서읍 중리,현대,74.295,"9,000",1992,2021-09-06,13
48127,내서읍 중리,현대,84.945,"9,500",1992,2021-09-04,7
48127,회원동,청우,49.96,"5,000",1986,2021-09-07,3
48127,양덕동,한일타운2,59.988,"18,400",1996,2021-09-07,14
48127,합성동,롯데캐슬더퍼스트,84.9948,"52,000",2018,2021-09-04,8
48127,합성동,롯데캐슬더퍼스트,84.9948,"53,500",2018,2021-09-05,23
48127,내서읍 중리,현대,84.945,"6,800",1992,2021-09-06,15
48127,구암동,한우,45.64,"9,900",1985,2021-09-07,3
48127,합성동,롯데캐슬더퍼스트,84.9948,"54,000",2018,2021-09-04,12
48127,내서읍 중리,중리백로,59.92,"7,300",1995,2021-09-07,5
48127,내서읍 삼계리,대동이미지1단지,59.9841,"12,900",2003,2021-09-06,15
48127,양덕동,양덕코오롱하늘채,84.8939,"52,000",2016,2021-09-03,17
48127,구암동,한우,45.64,"5,950",1985,2021-09-06,5
48127,양덕동,메트로시티,134.6541,"75,000",2009,2021-09-03,12
48127,양덕동,대림하이빌,74.6574,"23,000",2002,2021-09-01,13
48127,구암동,경남(1336),52.4175,"10,000",1986,2021-09-02,5
48127,구암동,한성(1344),54.99,"9,000",1984,2021-09-02,5
48127,양덕동,송촌e'누리채아파트,65.7395,"18,500",2016,2021-09-03,7
48127,내서읍 호계리,코오롱하늘채1차아파트,84.959,"17,200",2001,2021-09-01,3
48127,구암동,경남(1335),48.015,"9,000",1985,2021-09-01,5
48127,석전동,창원메트로시티석전,59.6825,"41,900",2019,2021-10-29,13
48127,양덕동,드림타워,79.379,"13,500",2017,2021-10-28,4
48127,내서읍 호계리,코오롱하늘채1차아파트,84.959,"20,800",2001,2021-10-26,12
48127,양덕동,한일타운2,59.988,"21,000",1996,2021-10-24,6
48127,양덕동,연화빌라,79.51,"7,000",1994,2021-10-30,3
48127,양덕동,우성,84.72,"27,200",1998,2021-10-27,15
48127,합성동,성진,80.7395,"15,000",2004,2021-10-27,6
48127,석전동,주영,84.95,"15,900",1999,2021-10-29,14
48127,양덕동,우성,59.97,"21,000",1998,2021-10-26,16
48127,양덕동,한일3,84.9326,"28,500",2003,2021-10-24,14
48127,합성동,롯데캐슬더퍼스트,84.9874,"56,500",2018,2021-10-29,18
48127,양덕동,마산양덕4차한일타운,83.683,"40,500",2004,2021-10-20,13
48127,양덕동,대림하이빌,84.9365,"23,900",2002,2021-10-23,4
48127,내서읍 호계리,코오롱하늘채2차,103.932,"32,800",2005,2021-10-23,9
48127,석전동,창원메트로시티석전,59.6825,"41,500",2019,2021-10-23,21
48127,내서읍 상곡리,신성,59.908,"12,950",2003,2021-10-22,6
48127,내서읍 삼계리,대동이미지2단지,84.9274,"15,000",2003,2021-10-16,1
48127,양덕동,드림타워,73.0959,"12,600",2017,2021-10-14,12
48127,양덕동,드림타워,68.2088,"11,900",2017,2021-10-14,11
48127,양덕동,드림타워,68.2088,"11,900",2017,2021-10-25,12
48127,석전동,창원메트로시티석전,59.6825,"41,900",2019,2021-10-29,13
48127,석전동,마포,67.57,"7,900",1980,2021-10-13,3
48127,내서읍 호계리,정일맨션,74.28,"9,200",1994,2021-10-23,7
48127,내서읍 삼계리,대동,59.94,"11,900",1998,2021-10-15,9
48127,석전동,창원메트로시티석전,59.6825,"41,800",2019,2021-10-23,15
48127,양덕동,무학,59.85,"7,700",1983,2021-10-25,5
48127,양덕동,메트로시티,84.9933,"57,000",2009,2021-10-30,14
48127,양덕동,마산양덕동동아위드필하임,79.0133,"32,500",2017,2021-10-21,7
48127,내서읍 중리,동신2,59.87,"10,300",1996,2021-10-30,3
48127,양덕동,우성,84.72,"27,200",1998,2021-10-31,3
48127,합성동,롯데캐슬더퍼스트,59.9646,"40,900",2018,2021-10-30,17
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,1
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,1
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,2
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,2
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,2
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,2
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,2
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,2
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,3
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,3
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,3
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,3
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,3
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,3
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,4
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,4
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,4
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,4
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,4
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,4
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,5
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,5
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,5
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,5
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,5
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,5
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,6
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,6
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,6
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,6
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,6
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,6
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,7
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,7
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,7
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,7
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,7
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,7
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,8
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,8
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,8
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,8
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,8
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,8
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,9
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,9
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,9
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,9
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,9
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,9
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,10
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,10
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,10
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,10
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,10
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,10
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,11
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,11
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,11
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,11
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,11
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,11
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,12
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,12
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,12
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,12
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,12
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,12
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,13
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,13
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,13
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,13
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,13
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,13
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,14
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,14
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,14
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,14
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,14
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,14
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,15
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,15
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,15
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,15
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,15
48127,석전동,창원메트로시티석전,38.828,"11,316",2019,2021-10-07,15
48127,양덕동,한일타운,84.86,"27,000",1994,2021-10-28,8
48127,양덕동,우성,84.72,"27,000",1998,2021-10-26,13
48127,내서읍 삼계리,THE-푸른,49.62,"9,500",1998,2021-10-26,4
48127,양덕동,대림하이빌,120.8039,"28,800",2002,2021-10-22,20
48127,내서읍 호계리,코오롱하늘채1차아파트,59.946,"16,300",2001,2021-10-19,15
48127,회원동,청우,49.96,"6,950",1986,2021-10-30,3
48127,내서읍 삼계리,한우리,59.865,"11,900",2000,2021-10-30,2
48127,내서읍 삼계리,숲속마을(507-1),84.45,"19,000",2001,2021-10-27,14
48127,양덕동,메트로시티,84.9933,"54,450",2009,2021-10-11,2
48127,내서읍 중리,동신2,59.87,"10,300",1996,2021-10-19,3
48127,양덕동,메트로시티,101.263,"64,600",2009,2021-10-23,7
48127,내서읍 삼계리,숲속마을(507-1),75.95,"18,300",2001,2021-10-30,10
48127,내서읍 호계리,서광맨션,52.11,"6,400",1991,2021-10-09,5
48127,내서읍 중리,현대,74.295,"8,100",1992,2021-10-10,12
48127,봉암동,봉암서광,59.34,"8,400",2000,2021-10-29,1
48127,내서읍 호계리,코오롱하늘채1차아파트,59.946,"17,000",2001,2021-10-23,9
48127,구암동,한우,57.75,"12,800",1985,2021-10-23,1
48127,석전동,창원메트로시티석전,84.9952,"59,500",2019,2021-10-15,24
48127,석전동,창원메트로시티석전,84.9409,"57,000",2019,2021-10-18,6
48127,내서읍 삼계리,대동이미지1단지,84.9977,"19,100",2003,2021-10-09,13
48127,회원동,e-편한세상창원파크센트럴,103.2221,"54,000",2020,2021-10-08,2
48127,양덕동,한일3,59.852,"22,000",2003,2021-10-23,4
48127,내서읍 삼계리,대동,70.65,"15,500",1998,2021-10-15,5
48127,내서읍 삼계리,THE-푸른,59.99,"12,300",1998,2021-10-27,10
48127,구암동,한우,57.75,"13,500",1985,2021-10-30,1
48127,양덕동,타워맨션,80.99,"12,700",1979,2021-10-25,2
48127,구암동,한효이화맨션,70.335,"12,300",1987,2021-10-12,3
48127,석전동,리치,80.573,"22,000",2015,2021-10-10,8
48127,내서읍 호계리,코오롱하늘채2차,74.188,"23,000",2005,2021-10-11,22
48127,내서읍 호계리,코오롱하늘채1차아파트,59.946,"15,800",2001,2021-10-30,13
48127,양덕동,마산양덕4차한일타운,117.5604,"46,000",2004,2021-10-18,18
48127,양덕동,드림타워,73.0959,"12,600",2017,2021-10-14,9
48127,양덕동,마산양덕4차한일타운,83.683,"39,500",2004,2021-10-23,16
48127,합성동,무학,49.56,"11,000",1987,2021-10-29,3
48127,합성동,무학,49.56,"12,000",1987,2021-10-23,3
48127,양덕동,마산양덕4차한일타운,83.683,"39,700",2004,2021-10-26,11
48127,내서읍 삼계리,한우리,59.865,"10,700",2000,2021-10-13,2
48127,내서읍 삼계리,대동이미지1단지,84.9977,"17,900",2003,2021-10-05,3
48127,내서읍 삼계리,대동이미지2단지,59.9841,"13,000",2003,2021-10-27,20
48127,양덕동,우성,74.9,"23,900",1998,2021-10-21,16
48127,내서읍 호계리,중리2차서광,80.77,"9,500",1992,2021-10-30,3
48127,석전동,이미지피렌체,84.9381,"20,400",2004,2021-10-16,18
48127,내서읍 삼계리,대동,59.9,"13,500",1998,2021-10-30,14
48127,양덕동,메트로시티2단지,84.947,"68,500",2015,2021-10-30,34
48127,양덕동,거북,48.15,"10,500",1983,2021-10-14,1
48127,구암동,구암대동,84.99,"23,800",1998,2021-10-25,22
48127,양덕동,메트로시티,124.4478,"70,800",2009,2021-10-16,11
48127,석전동,석전동다움,68.9048,"20,500",2017,2021-10-05,22
48127,구암동,경남(1335),48.015,"12,000",1985,2021-10-30,1
48127,내서읍 호계리,중리2차서광,84.19,"9,500",1992,2021-10-22,10
48127,양덕동,메트로시티2단지,84.937,"70,700",2015,2021-10-07,44
48127,내서읍 호계리,중리2차서광,84.19,"10,400",1992,2021-10-30,12
48127,구암동,중앙하이츠,115.5933,"31,000",2006,2021-10-13,1
48127,내서읍 중리,현대,84.945,"11,700",1992,2021-10-24,15
48127,구암동,한우,57.75,"13,500",1985,2021-10-30,1
48127,구암동,한성(1344),54.99,"11,900",1984,2021-10-27,4
48127,양덕동,대상,59.865,"19,000",1999,2021-10-22,7
48127,석전동,창원메트로시티석전,59.6825,"40,500",2019,2021-10-15,12
48127,석전동,일우근주맨션,84.72,"15,800",1994,2021-10-02,15
48127,석전동,일우근주맨션,59.67,"10,200",1994,2021-10-26,4
48127,내서읍 삼계리,숲속마을(507-1),75.95,"18,500",2001,2021-10-24,13
48127,석전동,창원메트로시티석전,59.6825,"40,000",2019,2021-10-22,19
48127,석전동,일우근주맨션,59.67,"10,800",1994,2021-10-26,2
48127,석전동,창원메트로시티석전,59.6947,"40,500",2019,2021-10-19,8
48127,내서읍 호계리,코오롱하늘채1차아파트,104.636,"21,200",2001,2021-10-26,1
48127,석전동,일우근주맨션,84.34,"15,500",1994,2021-10-29,2
48127,구암동,구암대동,59.925,"14,900",1998,2021-10-23,2
48127,구암동,경남(1336),52.4175,"9,800",1986,2021-10-14,5
48127,구암동,한우,57.75,"12,800",1985,2021-10-23,3
48127,내서읍 중리,동신2,84.99,"16,000",1996,2021-10-25,5
48127,내서읍 삼계리,THE-푸른,49.62,"9,500",1998,2021-10-28,14
48127,양덕동,장미,51.39,"8,000",1983,2021-10-10,3
48127,내서읍 중리,한주,59.25,"7,000",1992,2021-10-25,5
48127,구암동,경남(1335),48.015,"11,500",1985,2021-10-18,4
48127,양덕동,메트로시티,84.9933,"58,000",2009,2021-10-20,21
48127,석전동,일우근주맨션,84.72,"15,900",1994,2021-10-14,14
48127,내서읍 호계리,코오롱하늘채2차,84.99,"22,700",2005,2021-10-16,6
48127,양덕동,마산양덕동동아위드필하임,79.0133,"32,500",2017,2021-10-21,8
48127,내서읍 호계리,코오롱하늘채1차아파트,59.946,"16,000",2001,2021-10-16,16
48127,양덕동,드림타워,79.379,"16,600",2017,2021-10-19,5
48127,내서읍 호계리,코오롱하늘채2차,74.188,"24,300",2005,2021-10-18,2
48127,구암동,한우,57.75,"11,350",1985,2021-10-28,4
48127,내서읍 중리,현대,84.945,"10,000",1992,2021-10-19,8
48127,양덕동,메트로시티2단지,84.937,"75,000",2015,2021-10-12,29
48127,양덕동,메트로시티,84.6697,"62,000",2009,2021-10-06,28
48127,양덕동,메트로시티,84.6697,"61,000",2009,2021-10-08,31
48127,내서읍 삼계리,대동다:숲,84.97,"18,000",1999,2021-10-23,11
48127,내서읍 삼계리,대동다:숲,76.99,"16,400",1999,2021-10-23,14
48127,내서읍 삼계리,현대,77.24,"20,800",1998,2021-10-11,9
48127,내서읍 상곡리,삼계서진,39.9,"5,400",1997,2021-10-21,9
48127,회원동,한효,124.03,"32,000",1994,2021-10-19,10
48127,내서읍 삼계리,숲속마을(507-1),84.45,"21,950",2001,2021-10-26,9
48127,내서읍 삼계리,숲속마을(507-1),84.45,"22,000",2001,2021-10-26,12
48127,양덕동,마산양덕4차한일타운,117.5604,"35,000",2004,2021-10-27,3
48127,석전동,창원메트로시티석전,59.6947,"37,000",2019,2021-10-16,2
48127,내서읍 호계리,코오롱하늘채1차아파트,59.946,"15,500",2001,2021-10-25,18
48127,석전동,창원메트로시티석전,72.1787,"50,000",2019,2021-10-11,28
48127,양덕동,메트로시티,84.6697,"63,000",2009,2021-10-12,32
48127,양덕동,한일타운2,84.958,"24,100",1996,2021-10-16,3
48127,석전동,리치,80.573,"23,000",2015,2021-10-13,12
48127,양덕동,메트로시티,134.6541,"80,000",2009,2021-10-04,19
48127,석전동,일우근주맨션,59.67,"10,200",1994,2021-10-26,4
48127,내서읍 중리,시영장미,47.61,"7,050",1992,2021-10-25,9
48127,내서읍 중리,중리백로,59.92,"8,400",1995,2021-10-25,15
